wording_id,perm,qidx,correct
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",65,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",66,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",67,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",68,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",69,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",70,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",71,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",72,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",73,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",74,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",75,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",76,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",77,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",78,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",79,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",80,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",81,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",82,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",83,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",84,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",85,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",86,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",87,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",88,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",89,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",90,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",91,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",92,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",93,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",94,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",95,1
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",96,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",97,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",98,0
opt,"[6, 5, 3, 4, 1, 0, 2, 7]",99,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",60,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",61,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",62,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",63,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",64,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",65,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",66,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",67,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",68,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",69,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",70,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",71,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",72,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",73,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",74,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",75,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",76,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",77,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",78,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",79,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",80,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",81,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",82,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",83,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",84,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",85,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",86,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",87,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",88,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",89,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",90,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",91,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",92,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",93,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",94,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",95,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",96,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",97,1
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",98,0
opt,"[2, 7, 6, 4, 3, 1, 5, 0]",99,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",60,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",61,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",62,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",63,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",64,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",65,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",66,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",67,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",68,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",69,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",70,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",71,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",72,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",73,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",74,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",75,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",76,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",77,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",78,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",79,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",80,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",81,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",82,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",83,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",84,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",85,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",86,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",87,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",88,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",89,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",90,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",91,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",92,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",93,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",94,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",95,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",96,0
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",97,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",98,1
opt,"[4, 1, 7, 2, 0, 6, 5, 3]",99,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",60,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",61,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",62,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",63,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",64,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",65,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",66,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",67,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",68,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",69,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",70,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",71,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",72,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",73,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",74,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",75,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",76,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",77,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",78,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",79,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",80,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",81,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",82,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",83,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",84,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",85,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",86,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",87,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",88,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",89,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",90,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",91,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",92,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",93,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",94,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",95,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",96,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",97,0
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",98,1
opt,"[5, 2, 1, 0, 6, 3, 7, 4]",99,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",60,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",61,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",62,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",63,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",64,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",65,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",66,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",67,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",68,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",69,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",70,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",71,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",72,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",73,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",74,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",75,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",76,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",77,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",78,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",79,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",80,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",81,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",82,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",83,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",84,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",85,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",86,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",87,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",88,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",89,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",90,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",91,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",92,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",93,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",94,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",95,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",96,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",97,0
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",98,1
opt,"[3, 5, 7, 2, 0, 6, 4, 1]",99,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",60,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",61,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",62,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",63,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",64,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",65,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",66,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",67,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",68,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",69,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",70,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",71,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",72,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",73,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",74,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",75,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",76,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",77,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",78,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",79,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",80,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",81,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",82,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",83,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",84,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",85,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",86,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",87,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",88,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",89,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",90,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",91,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",92,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",93,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",94,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",95,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",96,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",97,0
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",98,1
opt,"[7, 6, 1, 0, 5, 3, 4, 2]",99,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",60,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",61,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",62,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",63,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",64,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",65,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",66,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",67,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",68,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",69,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",70,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",71,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",72,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",73,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",74,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",75,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",76,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",77,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",78,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",79,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",80,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",81,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",82,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",83,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",84,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",85,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",86,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",87,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",88,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",89,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",90,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",91,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",92,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",93,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",94,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",95,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",96,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",97,0
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",98,1
opt,"[7, 2, 1, 5, 3, 0, 6, 4]",99,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",60,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",61,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",62,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",63,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",64,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",65,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",66,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",67,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",68,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",69,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",70,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",71,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",72,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",73,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",74,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",75,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",76,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",77,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",78,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",79,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",80,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",81,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",82,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",83,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",84,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",85,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",86,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",87,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",88,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",89,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",90,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",91,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",92,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",93,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",94,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",95,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",96,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",97,0
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",98,1
opt,"[2, 4, 7, 3, 1, 6, 0, 5]",99,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",60,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",61,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",62,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",63,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",64,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",65,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",66,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",67,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",68,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",69,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",70,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",71,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",72,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",73,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",74,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",75,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",76,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",77,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",78,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",79,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",80,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",81,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",82,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",83,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",84,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",85,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",86,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",87,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",88,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",89,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",90,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",91,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",92,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",93,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",94,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",95,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",96,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",97,0
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",98,1
opt,"[6, 5, 0, 2, 4, 7, 3, 1]",99,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",60,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",61,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",62,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",63,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",64,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",65,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",66,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",67,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",68,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",69,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",70,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",71,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",72,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",73,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",74,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",75,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",76,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",77,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",78,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",79,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",80,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",81,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",82,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",83,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",84,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",85,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",86,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",87,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",88,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",89,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",90,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",91,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",92,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",93,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",94,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",95,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",96,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",97,0
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",98,1
opt,"[7, 2, 0, 1, 4, 6, 5, 3]",99,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",60,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",61,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",62,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",63,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",64,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",65,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",66,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",67,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",68,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",69,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",70,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",71,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",72,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",73,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",74,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",75,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",76,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",77,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",78,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",79,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",80,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",81,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",82,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",83,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",84,1
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",85,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",86,0
opt,"[5, 6, 7, 2, 0, 3, 4, 1]",87,1
